Date,TBSP_synth
2006-02-09,957.2493722710723
2006-02-10,957.3971413862548
2006-02-13,959.4163677316029
2006-02-14,959.1470797195367
2006-02-15,959.2855298895089
2006-02-16,961.4418509049767
2006-02-17,963.4988586354624
2006-02-20,964.2449438626551
2006-02-21,965.2331981160282
2006-02-22,965.3889233302586
2006-02-23,964.9007130642851
2006-02-24,965.4192807978518
2006-02-27,965.1883976362606
2006-02-28,965.0619858474436
2006-03-01,966.5189595519736
2006-03-02,968.4757593699393
2006-03-03,968.3286567015734
2006-03-06,967.6970353275991
2006-03-07,966.4506298653528
2006-03-08,964.5796267185609
2006-03-09,964.3458046250207
2006-03-10,963.4148509405986
2006-03-13,963.551838521885
2006-03-14,963.2193794755935
2006-03-15,964.5901413311806
2006-03-16,966.11200798386
2006-03-17,966.9809071081261
2006-03-20,968.537859586168
2006-03-21,965.4266695876438
2006-03-22,965.3616283041204
2006-03-23,964.8534270316102
2006-03-24,966.1013723644608
2006-03-27,966.0773444754093
2006-03-28,967.0578711770041
2006-03-29,965.7022349909497
2006-03-30,963.1848337942741
2006-03-31,964.4553465304507
2006-04-03,963.8836574961512
2006-04-04,964.6704289494355
2006-04-05,963.6426294111527
2006-04-06,963.03763987611
2006-04-07,963.9233226856785
2006-04-10,965.0647956311793
2006-04-11,964.4521886269059
2006-04-12,965.1991894508644
2006-04-13,965.6943508312306
2006-04-14,965.5790822630723
2006-04-17,965.2428584691955
2006-04-18,965.4343000396115
2006-04-19,967.2993100161142
2006-04-20,968.6715197006268
2006-04-21,967.8851922822492
2006-04-24,966.5053109181175
2006-04-25,966.7446978961916
2006-04-26,965.9297909581592
2006-04-27,965.0144532252443
2006-04-28,965.1262344395411
2006-05-01,964.1287384195721
2006-05-02,964.3256586857004
2006-05-03,964.9306378197315
2006-05-04,965.1269307493667
2006-05-05,965.3020460723787
2006-05-08,965.4773181308723
2006-05-09,966.639337084474
2006-05-10,966.0786019922318
2006-05-11,967.1622553345389
2006-05-12,966.995769239892
2006-05-15,965.9015125627301
2006-05-16,965.4882511837459
2006-05-17,964.551264864426
2006-05-18,965.1332433769977
2006-05-19,963.9010443896086
2006-05-22,964.4779526197824
2006-05-23,964.4580331634668
2006-05-24,964.8411507375339
2006-05-25,965.2996539126395
2006-05-26,965.4938386299731
2006-05-29,966.8553810579141
2006-05-30,967.1874167973889
2006-05-31,967.4343426505843
2006-06-01,967.2941890582484
2006-06-02,966.6333608690883
2006-06-05,967.6904600111102
2006-06-06,967.5065010807174
2006-06-07,966.707905249163
2006-06-08,967.0997099202417
2006-06-09,966.8786465450415
2006-06-12,966.4855786924194
2006-06-13,965.5885436152373
2006-06-14,964.7492251094036
2006-06-15,965.2557190049728
2006-06-16,965.4643237598901
2006-06-19,964.6550977570754
2006-06-20,964.5462054125182
2006-06-21,964.3905725939081
2006-06-22,960.7736845484209
2006-06-23,959.7735340057549
2006-06-26,955.0810903460057
2006-06-27,956.6523761220832
2006-06-28,959.5107288224706
2006-06-29,959.4099340996117
2006-06-30,960.2660827076924
2006-07-03,961.8589453717323
2006-07-04,963.310836486365
2006-07-05,964.6515686758312
2006-07-06,964.541783849165
2006-07-07,961.6322939494796
2006-07-10,963.328609588811
2006-07-11,960.5472437311155
2006-07-12,962.6292013498913
2006-07-13,964.5755011224999
2006-07-14,964.1098538635104
2006-07-17,964.1706034160328
2006-07-18,965.5005902433542
2006-07-19,967.4383083854641
2006-07-20,967.5827158161575
2006-07-21,970.6537929813965
2006-07-24,970.6553273482006
2006-07-25,970.0999644648446
2006-07-26,971.6825465149736
2006-07-27,970.0129429348079
2006-07-28,970.1500890373668
2006-07-31,968.2658297637041
2006-08-01,968.6920918645518
2006-08-02,969.0280870669135
2006-08-03,969.3288504597446
2006-08-04,969.531291245295
2006-08-07,969.4831476730623
2006-08-08,971.2496412846134
2006-08-09,971.1232265027372
2006-08-10,971.4500150169143
2006-08-11,972.0908638386961
2006-08-14,971.5783697746298
2006-08-15,971.6892097102633
2006-08-16,971.9053265561572
2006-08-17,971.6253410601497
2006-08-18,971.3706010608325
2006-08-21,969.8199536634631
2006-08-22,970.6682800484065
2006-08-23,971.4728974506909
2006-08-24,971.3510229235287
2006-08-25,970.7551856748356
2006-08-28,971.3535383880447
2006-08-29,971.4065363176852
2006-08-30,971.1883138677583
2006-08-31,971.1936872359128
2006-09-01,973.6848086807391
2006-09-04,973.4471917587288
2006-09-05,973.4356537596165
2006-09-06,974.0552106285904
2006-09-07,974.2958157794776
2006-09-08,973.9271735808777
2006-09-11,974.8834090181927
2006-09-12,975.4639759146029
2006-09-13,976.2442561437134
2006-09-14,977.4376851270667
2006-09-15,977.956211931616
2006-09-18,979.1270543357763
2006-09-19,979.7405010222298
2006-09-20,979.0882912085161
2006-09-21,979.6955103913886
2006-09-22,980.1003575333435
2006-09-25,978.9159711153072
2006-09-26,980.3939970765596
2006-09-27,980.6496922288202
2006-09-28,979.562705847475
2006-09-29,979.4762888206734
2006-10-02,979.4191188612731
2006-10-03,979.4463853030406
2006-10-04,980.9764446319499
2006-10-05,981.3342585729033
2006-10-06,981.7612346668469
2006-10-09,982.0197028514307
2006-10-10,981.8332904402209
2006-10-11,982.3098247991693
2006-10-12,982.7860817896672
2006-10-13,981.9997627622939
2006-10-16,982.8022946369236
2006-10-17,983.372316280784
2006-10-18,983.43207547057
2006-10-19,982.8216982653009
2006-10-20,983.745678351469
2006-10-23,986.2485042269177
2006-10-24,985.8653809693371
2006-10-25,985.7527664811905
2006-10-26,986.7449179214133
2006-10-27,988.2143559448614
2006-10-30,988.1039644155248
2006-10-31,988.0521380123726
2006-11-01,989.0456649073743
2006-11-02,989.2553138451663
2006-11-03,990.6788827051296
2006-11-06,990.8647046129605
2006-11-07,991.5289218645054
2006-11-08,991.3088383309025
2006-11-09,991.4947356234323
2006-11-10,992.7637777000972
2006-11-13,992.648767395764
2006-11-14,992.7631474492557
2006-11-15,992.5922948186894
2006-11-16,993.5559042704313
2006-11-17,994.2123546901872
2006-11-20,994.0112721589057
2006-11-21,993.889019922006
2006-11-22,994.5739616808982
2006-11-23,994.1875109483615
2006-11-24,993.4172791061952
2006-11-27,994.1465564068053
2006-11-28,994.2402603780428
2006-11-29,995.3131744834717
2006-11-30,996.0413525349317
2006-12-01,996.096852709846
2006-12-04,996.9192025285062
2006-12-05,997.7610166018579
2006-12-06,998.9626231563366
2006-12-07,999.0217094005206
2006-12-08,999.1944035052501
2006-12-11,998.3792121410926
2006-12-12,998.6557728860838
2006-12-13,998.8672712992025
2006-12-14,999.379479207816
2006-12-15,997.778292990966
2006-12-18,998.343078555416
2006-12-19,999.3247158962183
2006-12-20,999.3145232392351
2006-12-21,999.9004133028765
2006-12-22,1000.413496170991
2006-12-25,1000.5958342002962
2006-12-26,1000.8003322871662
2006-12-27,1001.0048721686011
2006-12-28,1000.9435574005489
2006-12-29,1000.0
2007-01-01,1000.2075263562156
2007-01-02,1001.7822958659949
2007-01-03,1003.4192856480538
2007-01-04,1002.959273685874
2007-01-05,1002.4217218753352
2007-01-08,1002.230857231397
2007-01-09,1002.5317629792296
2007-01-10,1001.3075470166677
2007-01-11,1002.6485863395797
2007-01-12,1002.8191325949165
2007-01-15,1003.076081931706
2007-01-16,1004.4874632230426
2007-01-17,1004.8371650790043
2007-01-18,1004.6809416323557
2007-01-19,1006.5749064237533
2007-01-22,1006.9933623458595
2007-01-23,1006.2846322699654
2007-01-24,1005.9826937016963
2007-01-25,1006.5471312247579
2007-01-26,1004.464535934606
2007-01-29,1004.8883127106847
2007-01-30,1005.1457922272854
2007-01-31,1006.3555422204807
2007-02-01,1006.5830211919007
2007-02-02,1006.3109624107663
2007-02-05,1007.1679767853932
2007-02-06,1008.024417209746
2007-02-07,1007.7656619462296
2007-02-08,1007.5145713042949
2007-02-09,1007.5539703793235
2007-02-12,1007.2030333073811
2007-02-13,1007.6272700432622
2007-02-14,1008.0735235721855
2007-02-15,1008.5907568411483
2007-02-16,1008.434163097284
2007-02-19,1008.6693576411129
2007-02-20,1008.2967277914689
2007-02-21,1008.11277652923
2007-02-22,1007.5046819516319
2007-02-23,1006.542697110507
2007-02-26,1007.0301408831024
2007-02-27,1006.7870118817244
2007-02-28,1007.6008080085636
2007-03-01,1008.8791799471915
2007-03-02,1008.9019400630933
2007-03-05,1009.0903964372985
2007-03-06,1009.1567438775936
2007-03-07,1009.8309432432891
2007-03-08,1010.3319506534733
2007-03-09,1010.5417519531238
2007-03-12,1010.598975830883
2007-03-13,1011.0775665015841
2007-03-14,1011.0262469727364
2007-03-15,1010.88679663389
2007-03-16,1010.9960010980085
2007-03-19,1011.7875732531485
2007-03-20,1011.5759939738448
2007-03-21,1012.0478962184972
2007-03-22,1012.6721862641859
2007-03-23,1012.6938084026174
2007-03-26,1012.7367748387791
2007-03-27,1012.4678942759912
2007-03-28,1012.6062234744337
2007-03-29,1012.7447900485028
2007-03-30,1013.3422687747501
2007-04-02,1012.3826763953572
2007-04-03,1012.5897417918633
2007-04-04,1012.970362374898
2007-04-05,1013.1611960101081
2007-04-06,1013.35354008408
2007-04-09,1013.5667673947503
2007-04-10,1013.1763920352075
2007-04-11,1013.5432231942812
2007-04-12,1013.8083435583811
2007-04-13,1013.3974565559719
2007-04-16,1012.8420198766136
2007-04-17,1012.7675772541006
2007-04-18,1013.6828728726045
2007-04-19,1013.454573192642
2007-04-20,1013.4099989164447
2007-04-23,1013.9623182732175
2007-04-24,1014.2734388177903
2007-04-25,1014.1776177211177
2007-04-26,1014.3950446342603
2007-04-27,1014.663451887319
2007-04-30,1014.9318425924314
2007-05-01,1015.1492560194416
2007-05-02,1015.5854255053858
2007-05-03,1015.8025407013802
2007-05-04,1016.5518455616561
2007-05-07,1016.8701753941659
2007-05-08,1017.3999081686136
2007-05-09,1017.3019917194918
2007-05-10,1016.9558243604723
2007-05-11,1016.8435939617893
2007-05-14,1017.1427613923654
2007-05-15,1017.3161293839906
2007-05-16,1017.9443069236727
2007-05-17,1017.9203815995294
2007-05-18,1018.8400266281699
2007-05-21,1019.0057781148892
2007-05-22,1019.8223272485343
2007-05-23,1019.5472078392718
2007-05-24,1019.3989041885283
2007-05-25,1018.7688742884105
2007-05-28,1019.0315006543964
2007-05-29,1019.1336183807257
2007-05-30,1019.3606237941809
2007-05-31,1019.9682956974113
2007-06-01,1020.3108210140957
2007-06-04,1020.6982623273361
2007-06-05,1020.630934506956
2007-06-06,1019.2405917869529
2007-06-07,1019.4628425689273
2007-06-08,1017.186221707311
2007-06-11,1018.4077186149623
2007-06-12,1018.4138109203561
2007-06-13,1017.3763096945056
2007-06-14,1017.8236650122863
2007-06-15,1017.9568890011333
2007-06-18,1018.6155884612299
2007-06-19,1017.9734252006947
2007-06-20,1016.7130253251014
2007-06-21,1015.5162104550649
2007-06-22,1016.1509192171336
2007-06-25,1016.3842037536738
2007-06-26,1017.0988220193094
2007-06-27,1017.5505320119478
2007-06-28,1016.5257693924909
2007-06-29,1016.8685996554591
2007-07-02,1016.957398103602
2007-07-03,1017.2352676131255
2007-07-04,1016.4623881129827
2007-07-05,1017.2966807862449
2007-07-06,1016.9549567503636
2007-07-09,1017.0459130023764
2007-07-10,1017.0414067757284
2007-07-11,1017.5841503478939
2007-07-12,1018.8362704900359
2007-07-13,1019.7836404522318
2007-07-16,1020.2372468956203
2007-07-17,1021.0278548678963
2007-07-18,1020.6812646686237
2007-07-19,1021.0627221464297
2007-07-20,1021.339598490783
2007-07-23,1022.1081044869882
2007-07-24,1022.3104145462754
2007-07-25,1022.0807567512047
2007-07-26,1021.8967513592326
2007-07-27,1021.7125542249044
2007-07-30,1021.7792700578268
2007-07-31,1022.2352191762276
2007-08-01,1022.0224612154185
2007-08-02,1022.2074295117925
2007-08-03,1023.1048887826039
2007-08-06,1023.3916264752193
2007-08-07,1023.7877447931936
2007-08-08,1023.8763080810302
2007-08-09,1023.6261725881766
2007-08-10,1023.7160911934247
2007-08-13,1023.6716248521572
2007-08-14,1021.8986500812877
2007-08-15,1022.1394276361578
2007-08-16,1020.15342869876
2007-08-17,1021.3464598355871
2007-08-20,1020.7239420165581
2007-08-21,1020.0675667962744
2007-08-22,1020.8784595898263
2007-08-23,1021.3947812825102
2007-08-24,1021.2431176441662
2007-08-27,1021.3858748975101
2007-08-28,1021.931471110918
2007-08-29,1021.4876627496067
2007-08-30,1021.9162344447368
2007-08-31,1022.3314491301957
2007-09-03,1022.9004762640761
2007-09-04,1023.2636239508679
2007-09-05,1023.4061779396608
2007-09-06,1023.6954366502553
2007-09-07,1023.9637202723278
2007-09-10,1024.040303878871
2007-09-11,1024.7050004642185
2007-09-12,1025.288989121642
2007-09-13,1025.1876112040845
2007-09-14,1028.2645015465203
2007-09-17,1028.2835203877992
2007-09-18,1027.8453440002195
2007-09-19,1029.8318852097857
2007-09-20,1029.3464286791152
2007-09-21,1029.2031472638403
2007-09-24,1029.9922660449065
2007-09-25,1029.175101825021
2007-09-26,1029.6607420355238
2007-09-27,1030.2189092632118
2007-09-28,1030.3116742143018
2007-10-01,1030.382019242708
2007-10-02,1031.051412759221
2007-10-03,1030.8476496956591
2007-10-04,1030.6898411816974
2007-10-05,1031.3010978219045
2007-10-08,1031.542221678621
2007-10-09,1031.6875236613123
2007-10-10,1032.670844083165
2007-10-11,1032.4661816831383
2007-10-12,1032.981324752985
2007-10-15,1033.265712152895
2007-10-16,1031.2126462247245
2007-10-17,1030.6136755913851
2007-10-18,1031.3560797382563
2007-10-19,1032.3125187164696
2007-10-22,1033.9918345901608
2007-10-23,1036.5848043104647
2007-10-24,1037.155674955808
2007-10-25,1036.8778044009107
2007-10-26,1036.4732046030854
2007-10-29,1036.3716706116384
2007-10-30,1036.5076694731206
2007-10-31,1036.2068908773188
2007-11-01,1036.4497430129297
2007-11-02,1036.6632876690371
2007-11-05,1034.7014118050517
2007-11-06,1034.7562317951347
2007-11-07,1033.7943437501187
2007-11-08,1033.731111262568
2007-11-09,1034.749038617461
2007-11-12,1034.1818066293213
2007-11-13,1033.623973591464
2007-11-14,1034.0773321034033
2007-11-15,1033.0240428333261
2007-11-16,1033.7459310566253
2007-11-19,1033.1443473346285
2007-11-20,1032.3313327749167
2007-11-21,1031.5361545794797
2007-11-22,1032.1664458861592
2007-11-23,1031.5792960786612
2007-11-26,1031.2603203204817
2007-11-27,1031.9138011752905
2007-11-28,1033.4959697384409
2007-11-29,1034.6487212739169
2007-11-30,1034.0593533472716
2007-12-03,1032.6868205058072
2007-12-04,1032.8370349314841
2007-12-05,1034.003614250563
2007-12-06,1034.7934164610817
2007-12-07,1034.880901537217
2007-12-10,1034.6855001957922
2007-12-11,1034.0768191384104
2007-12-12,1034.5526054927054
2007-12-13,1034.1893779798424
2007-12-14,1033.5388028465568
2007-12-17,1031.7810449635797
2007-12-18,1032.6198152290308
2007-12-19,1033.628977202977
2007-12-20,1034.2223722415717
2007-12-21,1034.634951407998
2007-12-24,1034.7726423395368
2007-12-25,1035.037394916021
2007-12-26,1035.302215230986
2007-12-27,1035.7228487624054
2007-12-28,1035.9355033135366
2007-12-31,1036.20037460695
2008-01-01,1036.4653136235006
2008-01-02,1034.9251940776962
2008-01-03,1035.7354513380894
2008-01-04,1036.8958867218012
2008-01-07,1037.8164040023798
2008-01-08,1039.179148368725
2008-01-09,1040.6274136755012
2008-01-10,1040.0076525727989
2008-01-11,1039.6286912635537
2008-01-14,1039.8169833403674
2008-01-15,1040.2601218171721
2008-01-16,1040.5818615278636
2008-01-17,1041.818306893816
2008-01-18,1041.736029841623
2008-01-21,1042.8212539273763
2008-01-22,1044.6125436214834
2008-01-23,1046.3897440601024
2008-01-24,1046.5497820998326
2008-01-25,1045.29655953793
2008-01-28,1046.8235286215065
2008-01-29,1047.8094813367427
2008-01-30,1047.8467505916385
2008-01-31,1049.0273452928222
2008-02-01,1050.0045627932845
2008-02-04,1050.6259413875246
2008-02-05,1049.8537044173308
2008-02-06,1050.6367844409383
2008-02-07,1048.5872205605854
2008-02-08,1048.9516917734904
2008-02-11,1048.540271193507
2008-02-12,1049.5839933147834
2008-02-13,1049.541880566332
2008-02-14,1049.5499113021324
2008-02-15,1049.400226360742
2008-02-18,1049.6586686706064
2008-02-19,1047.7745790466163
2008-02-20,1046.5927564533856
2008-02-21,1046.3172349003462
2008-02-22,1047.3274384742786
2008-02-25,1046.7652209460414
2008-02-26,1047.828894416879
2008-02-27,1048.5240141757806
2008-02-28,1046.3120025917738
2008-02-29,1046.9920847986766
2008-03-03,1046.6370417237003
2008-03-04,1047.8092847481541
2008-03-05,1046.9874011245618
2008-03-06,1045.9588313661754
2008-03-07,1043.58047270605
2008-03-10,1045.252873620598
2008-03-11,1045.7764103922118
2008-03-12,1046.5835156219296
2008-03-13,1046.270651611672
2008-03-14,1049.1637315531327
2008-03-17,1047.749051114972
2008-03-18,1048.4886945892072
2008-03-19,1049.2578274812854
2008-03-20,1049.8550226188095
2008-03-21,1050.0206253437264
2008-03-24,1050.2920884087941
2008-03-25,1051.8699674812392
2008-03-26,1052.0794936624072
2008-03-27,1052.039257691598
2008-03-28,1051.6213527525433
2008-03-31,1051.9452157310934
2008-04-01,1052.8222163731427
2008-04-02,1052.593711765398
2008-04-03,1051.687055904151
2008-04-04,1051.4841542789532
2008-04-07,1052.5961238902014
2008-04-08,1053.005055345078
2008-04-09,1052.423726349167
2008-04-10,1052.7207469738732
2008-04-11,1053.274205645247
2008-04-14,1054.645138696875
2008-04-15,1055.204253671533
2008-04-16,1055.732237345958
2008-04-17,1055.08585108081
2008-04-18,1055.9130154231857
2008-04-21,1057.5799779704555
2008-04-22,1058.1300586683394
2008-04-23,1057.6924939432906
2008-04-24,1057.962608647933
2008-04-25,1057.5341093313114
2008-04-28,1058.3380685991215
2008-04-29,1058.6086678518761
2008-04-30,1059.1074089190627
2008-05-01,1059.3777478607567
2008-05-02,1059.4116772566329
2008-05-05,1059.3559810711408
2008-05-06,1059.5510002182514
2008-05-07,1059.3434266569045
2008-05-08,1059.5397234296634
2008-05-09,1060.2929428333866
2008-05-12,1059.8271172563489
2008-05-13,1059.5981082099581
2008-05-14,1058.7328290968383
2008-05-15,1058.2505256500506
2008-05-16,1058.8781085758487
2008-05-19,1058.425778910739
2008-05-20,1056.2410214929987
2008-05-21,1056.7968858098845
2008-05-22,1057.0799052102068
2008-05-23,1057.6375043124183
2008-05-26,1057.9881482097708
2008-05-27,1059.2514661076698
2008-05-28,1059.653846879285
2008-05-29,1058.2612322941657
2008-05-30,1058.5227819659322
2008-06-02,1057.8105826006213
2008-06-03,1057.9043308717933
2008-06-04,1056.3089338042432
2008-06-05,1056.317708196688
2008-06-06,1054.1777006451377
2008-06-09,1055.2091906639955
2008-06-10,1053.9588304365911
2008-06-11,1054.702936101753
2008-06-12,1054.2190935601166
2008-06-13,1053.4952536492037
2008-06-16,1056.2527316387814
2008-06-17,1057.2969427941314
2008-06-18,1057.5595851915068
2008-06-19,1057.0172480182298
2008-06-20,1056.340450096003
2008-06-23,1056.5602579479391
2008-06-24,1056.3715195606153
2008-06-25,1056.6919448246665
2008-06-26,1058.122616623794
2008-06-27,1057.6663492761431
2008-06-30,1055.4319021044228
2008-07-01,1055.854100621708
2008-07-02,1053.8770955345008
2008-07-03,1053.3724052263308
2008-07-04,1055.1870114330484
2008-07-07,1057.0547927324392
2008-07-08,1058.9435806592917
2008-07-09,1061.3724667512815
2008-07-10,1062.7239161404293
2008-07-11,1064.3420224976235
2008-07-14,1065.1289842625972
2008-07-15,1065.2585635047315
2008-07-16,1066.1759784718392
2008-07-17,1066.863039926878
2008-07-18,1066.6844060005164
2008-07-21,1066.1238414644142
2008-07-22,1066.2314191018654
2008-07-23,1065.704847230705
2008-07-24,1066.6558659595275
2008-07-25,1068.7015926970564
2008-07-28,1069.0366727905966
2008-07-29,1070.510948707716
2008-07-30,1071.8851216935873
2008-07-31,1070.724658054858
2008-08-01,1072.3984322103818
2008-08-04,1071.8297928196414
2008-08-05,1073.087037658695
2008-08-06,1075.0203844269113
2008-08-07,1074.5870048150678
2008-08-08,1075.2980981624378
2008-08-11,1075.781341769019
2008-08-12,1076.5121670989147
2008-08-13,1078.2203642563875
2008-08-14,1078.9349556492757
2008-08-15,1079.214406101822
2008-08-18,1079.4716341831302
2008-08-19,1082.7573060916345
2008-08-20,1081.9129119652532
2008-08-21,1083.6498845484718
2008-08-22,1081.9417206001626
2008-08-25,1082.34328997197
2008-08-26,1084.501021729501
2008-08-27,1083.3983804115726
2008-08-28,1082.55541029479
2008-08-29,1082.9573136536285
2008-09-01,1083.1357468869178
2008-09-02,1082.83962705015
2008-09-03,1084.5212187526834
2008-09-04,1085.7040722271934
2008-09-05,1084.9132088439176
2008-09-08,1084.5226130599046
2008-09-09,1084.5685052505298
2008-09-10,1085.1257601747113
2008-09-11,1088.2203390989423
2008-09-12,1088.0971514197022
2008-09-15,1087.998484260683
2008-09-16,1088.1905832277066
2008-09-17,1089.8697552950837
2008-09-18,1089.5176842891178
2008-09-19,1091.1727581392079
2008-09-22,1091.9160041110206
2008-09-23,1091.340843798294
2008-09-24,1090.9956274156982
2008-09-25,1091.723141841555
2008-09-26,1091.0730423712675
2008-09-29,1091.1368448454416
2008-09-30,1092.2451993847137
2008-10-01,1093.350154346344
2008-10-02,1093.7128465263536
2008-10-03,1094.4396785046379
2008-10-06,1094.3752457350643
2008-10-07,1094.1750108005144
2008-10-08,1095.0877208736247
2008-10-09,1094.670107193199
2008-10-10,1089.6105189930336
2008-10-13,1090.59643271688
2008-10-14,1092.5114977291528
2008-10-15,1090.0076273322677
2008-10-16,1085.8344186458733
2008-10-17,1083.7068073607634
2008-10-20,1084.0564317754015
2008-10-21,1083.0937656035444
2008-10-22,1069.650706685813
2008-10-23,1054.7701847595886
2008-10-24,1062.895907555721
2008-10-27,1068.4960552964565
2008-10-28,1074.3902517505496
2008-10-29,1081.4637456856858
2008-10-30,1083.0202144528353
2008-10-31,1081.2540373203365
2008-11-03,1081.5632493661951
2008-11-04,1084.8361904673766
2008-11-05,1088.6862119559985
2008-11-06,1092.8413575463574
2008-11-07,1089.702642373312
2008-11-10,1093.4763310055337
2008-11-11,1093.7666254953715
2008-11-12,1094.050041328046
2008-11-13,1091.887127929414
2008-11-14,1094.0266744420487
2008-11-17,1094.9722631576465
2008-11-18,1093.7922582342007
2008-11-19,1092.539764515479
2008-11-20,1093.2996054564214
2008-11-21,1094.5041587527837
2008-11-24,1095.0618097934175
2008-11-25,1101.5167009961563
2008-11-26,1104.0996549307013
2008-11-27,1105.7483538227696
2008-11-28,1109.0082218384925
2008-12-01,1108.149236381758
2008-12-02,1107.9294239664848
2008-12-03,1107.9399572326413
2008-12-04,1113.7020320439674
2008-12-05,1116.429487225476
2008-12-08,1116.8029903042448
2008-12-09,1117.986338933501
2008-12-10,1119.1150801600745
2008-12-11,1115.7877566961222
2008-12-12,1116.971125079993
2008-12-15,1117.233628623937
2008-12-16,1116.8707564404206
2008-12-17,1118.9498752986951
2008-12-18,1120.3541370404437
2008-12-19,1120.6348222018466
2008-12-22,1121.019087455905
2008-12-23,1123.5227317028168
2008-12-24,1127.0190955795715
2008-12-25,1127.267328280624
2008-12-26,1127.5156156564146
2008-12-29,1127.7639577189857
2008-12-30,1127.8026365860264
2008-12-31,1128.4290401970068
2009-01-01,1128.6770478220162
2009-01-02,1128.925109954469
2009-01-05,1130.6685054045493
2009-01-06,1131.7917683017774
2009-01-07,1131.7612907230875
2009-01-08,1131.1281086602733
2009-01-09,1131.5033706721294
2009-01-12,1134.9218317725995
2009-01-13,1136.9876584351566
2009-01-14,1139.6747494229544
2009-01-15,1137.47322966134
2009-01-16,1140.0264482156892
2009-01-19,1140.170677398891
2009-01-20,1139.8579059372805
2009-01-21,1138.8331814938517
2009-01-22,1133.9796715366829
2009-01-23,1132.539756947341
2009-01-26,1134.0353884683418
2009-01-27,1135.4783135130042
2009-01-28,1136.0316515031766
2009-01-29,1134.815602763933
2009-01-30,1133.8718030836546
2009-02-02,1134.921922789534
2009-02-03,1135.3781399013885
2009-02-04,1130.9039420800962
2009-02-05,1129.623208216197
2009-02-06,1132.0974427427366
2009-02-09,1132.7845170693001
2009-02-10,1133.8348644263951
2009-02-11,1132.6388237320268
2009-02-12,1126.9079027145358
2009-02-13,1126.8306970566725
2009-02-16,1125.347752811076
2009-02-17,1121.733233531479
2009-02-18,1118.5938261376405
2009-02-19,1123.374447277683
2009-02-20,1122.5848843687797
2009-02-23,1124.3391245389034
2009-02-24,1126.7830371002158
2009-02-25,1125.6924380384255
2009-02-26,1125.1770557703117
2009-02-27,1124.280185806222
2009-03-02,1121.1941653404162
2009-03-03,1121.081563925936
2009-03-04,1122.109536121759
2009-03-05,1123.094789340264
2009-03-06,1121.967303332166
2009-03-09,1121.0031010272119
2009-03-10,1120.62061548984
2009-03-11,1124.4975791522227
2009-03-12,1123.9206865755914
2009-03-13,1127.786194048226
2009-03-16,1127.536378594526
2009-03-17,1126.164883925792
2009-03-18,1125.410019225533
2009-03-19,1125.0710321809088
2009-03-20,1124.951315177297
2009-03-23,1129.1500132387682
2009-03-24,1132.3660366879367
2009-03-25,1132.6871671395456
2009-03-26,1132.1951278923154
2009-03-27,1129.565506719862
2009-03-30,1127.408772440941
2009-03-31,1127.7443423762643
2009-04-01,1128.8448124342465
2009-04-02,1129.928833616653
2009-04-03,1129.760840573103
2009-04-06,1132.1202770100517
2009-04-07,1130.7361272285418
2009-04-08,1132.9204380460612
2009-04-09,1134.4171054105302
2009-04-10,1133.3352839398376
2009-04-13,1133.6130281210758
2009-04-14,1133.4833476908575
2009-04-15,1134.8246836260967
2009-04-16,1133.6517711807603
2009-04-17,1134.36083817422
2009-04-20,1135.0622738092902
2009-04-21,1134.858960788173
2009-04-22,1135.4077414241635
2009-04-23,1135.761501819137
2009-04-24,1136.0398405886742
2009-04-27,1135.7817255711175
2009-04-28,1136.4273506613401
2009-04-29,1137.9222055619334
2009-04-30,1137.8005501788825
2009-05-01,1138.07747384923
2009-05-04,1137.4804539281142
2009-05-05,1138.0330826094123
2009-05-06,1137.4294902066463
2009-05-07,1137.2692064825637
2009-05-08,1136.3745471655689
2009-05-11,1136.2249260406443
2009-05-12,1136.9260803496102
2009-05-13,1137.3965120232504
2009-05-14,1135.0792871344474
2009-05-15,1135.3659322773035
2009-05-18,1136.7625142377835
2009-05-19,1137.7823769981503
2009-05-20,1138.1716512018195
2009-05-21,1140.0192656628055
2009-05-22,1139.5962473637207
2009-05-25,1139.7976649003194
2009-05-26,1139.089725780969
2009-05-27,1140.100440479428
2009-05-28,1140.1128538982352
2009-05-29,1142.493851825965
2009-06-01,1143.948090650034
2009-06-02,1143.641325542498
2009-06-03,1144.4709725827427
2009-06-04,1143.3875366541506
2009-06-05,1143.2820796089738
2009-06-08,1143.7342797824808
2009-06-09,1144.8294076334455
2009-06-10,1145.684003672482
2009-06-11,1145.9633898728323
2009-06-12,1145.157485795235
2009-06-15,1145.1599026398244
2009-06-16,1144.844770652746
2009-06-17,1145.801091433602
2009-06-18,1145.006014989427
2009-06-19,1145.0367036716777
2009-06-22,1145.6900107528613
2009-06-23,1145.1669936558296
2009-06-24,1147.3794779363902
2009-06-25,1146.5816984896937
2009-06-26,1148.4689368144711
2009-06-29,1149.3190607493045
2009-06-30,1150.6876156727615
2009-07-01,1151.840173461487
2009-07-02,1151.977593275645
2009-07-03,1152.9182557352365
2009-07-06,1152.5499828844106
2009-07-07,1152.7194915943253
2009-07-08,1153.6581401586432
2009-07-09,1156.8388552677839
2009-07-10,1156.1135634129628
2009-07-13,1155.9703835938815
2009-07-14,1155.9948072687332
2009-07-15,1158.2411011664515
2009-07-16,1158.4119495619389
2009-07-17,1159.4120996265278
2009-07-20,1159.4916956274092
2009-07-21,1160.2755252091506
