Data,Zamkniecie,Najwyzszy,Najnizszy
1998-11-06,257.33,257.33,257.33
1998-11-09,256.72,256.72,256.72
1998-11-10,253.94,253.94,253.94
1998-11-11,255.37,255.37,255.37
1998-11-12,255.03,255.03,255.03
1998-11-13,254.91,254.91,254.91
1998-11-16,258.28,258.28,258.28
1998-11-17,257.35,257.35,257.35
1998-11-18,257.07,257.07,257.07
1998-11-19,262.79,262.79,262.79
1998-11-20,267.88,267.88,267.88
1998-11-23,273.57,273.57,273.57
1998-11-24,270.97,270.97,270.97
1998-11-25,270.58,270.58,270.58
1998-11-26,275.26,275.26,275.26
1998-11-27,277.62,277.62,277.62
1998-11-30,271.27,271.27,271.27
1998-12-01,260.98,260.98,260.98
1998-12-02,258.94,258.94,258.94
1998-12-03,261.89,261.89,261.89
1998-12-04,262.95,262.95,262.95
1998-12-07,263.07,263.07,263.07
1998-12-08,263.29,263.29,263.29
1998-12-09,265.04,265.04,265.04
1998-12-10,263.08,263.08,263.08
1998-12-11,259.13,259.13,259.13
1998-12-14,258.65,258.65,258.65
1998-12-15,260.32,260.32,260.32
1998-12-16,263.88,263.88,263.88
1998-12-17,266.59,266.59,266.59
1998-12-18,266.31,266.31,266.31
1998-12-21,273.53,273.53,273.53
1998-12-22,273.72,273.72,273.72
1998-12-23,277.68,277.68,277.68
1998-12-28,279.46,279.46,279.46
1998-12-29,280.68,280.68,280.68
1998-12-30,279.2,279.2,279.2
1999-01-04,287.81,287.81,287.81
1999-01-05,291.4,291.4,291.4
1999-01-06,298.11,298.11,298.11
1999-01-07,294.55,294.55,294.55
1999-01-08,296.03,296.03,296.03
1999-01-11,291.91,291.91,291.91
1999-01-12,287.9,287.9,287.9
1999-01-13,277.02,277.02,277.02
1999-01-14,277.13,277.13,277.13
1999-01-15,282.3,282.3,282.3
1999-01-18,289.1,289.1,289.1
1999-01-19,287.34,287.34,287.34
1999-01-20,291.15,291.15,291.15
1999-01-21,287.51,287.51,287.51
1999-01-22,280.13,280.13,280.13
1999-01-25,281.04,281.04,281.04
1999-01-26,281.57,281.57,281.57
1999-01-27,282.53,282.53,282.53
1999-01-28,286.31,286.31,286.31
1999-01-29,288.31,288.31,288.31
1999-02-01,292.89,292.89,292.89
1999-02-02,291.0,291.0,291.0
1999-02-03,287.69,287.69,287.69
1999-02-04,288.05,288.05,288.05
1999-02-05,287.14,287.14,287.14
1999-02-08,285.05,285.05,285.05
1999-02-09,279.32,279.32,279.32
1999-02-10,277.38,277.38,277.38
1999-02-11,281.11,281.11,281.11
1999-02-12,283.75,283.75,283.75
1999-02-15,285.57,285.57,285.57
1999-02-16,286.72,286.72,286.72
1999-02-17,283.77,283.77,283.77
1999-02-18,284.42,284.42,284.42
1999-02-19,285.99,285.99,285.99
1999-02-22,289.59,289.59,289.59
1999-02-23,292.76,292.76,292.76
1999-02-24,295.81,295.81,295.81
1999-02-25,291.09,291.09,291.09
1999-02-26,289.96,289.96,289.96
1999-03-01,286.47,286.47,286.47
1999-03-02,287.11,287.11,287.11
1999-03-03,285.19,285.19,285.19
1999-03-04,288.09,288.09,288.09
1999-03-05,293.86,293.86,293.86
1999-03-08,292.23,292.23,292.23
1999-03-09,293.45,293.45,293.45
1999-03-10,292.9,292.9,292.9
1999-03-11,297.82,297.82,297.82
1999-03-12,297.99,297.99,297.99
1999-03-15,296.58,296.58,296.58
1999-03-16,297.17,297.17,297.17
1999-03-17,295.03,295.03,295.03
1999-03-18,293.99,293.99,293.99
1999-03-19,297.85,297.85,297.85
1999-03-22,296.02,296.02,296.02
1999-03-23,290.82,290.82,290.82
1999-03-24,287.95,287.95,287.95
1999-03-25,292.42,292.42,292.42
1999-03-26,292.11,292.11,292.11
1999-03-29,296.2,296.2,296.2
1999-03-30,295.27,295.27,295.27
1999-03-31,297.15,297.15,297.15
1999-04-01,297.0,297.0,297.0
1999-04-06,300.7,300.7,300.7
1999-04-07,302.87,302.87,302.87
1999-04-08,303.58,303.58,303.58
1999-04-09,305.23,305.23,305.23
1999-04-12,304.3,304.3,304.3
1999-04-13,307.41,307.41,307.41
1999-04-14,306.57,306.57,306.57
1999-04-15,304.62,304.62,304.62
1999-04-16,304.0,304.0,304.0
1999-04-19,308.24,308.24,308.24
1999-04-20,301.28,301.28,301.28
1999-04-21,302.5,302.5,302.5
1999-04-22,305.61,305.61,305.61
1999-04-23,305.56,305.56,305.56
1999-04-26,307.63,307.63,307.63
1999-04-27,312.46,312.46,312.46
1999-04-28,312.33,312.33,312.33
1999-04-29,310.32,310.32,310.32
1999-04-30,312.35,312.35,312.35
1999-05-03,313.74,313.74,313.74
1999-05-04,313.63,313.63,313.63
1999-05-05,308.12,308.12,308.12
1999-05-06,307.57,307.57,307.57
1999-05-07,306.2,306.2,306.2
1999-05-10,305.69,305.69,305.69
1999-05-11,306.95,306.95,306.95
1999-05-12,305.75,305.75,305.75
1999-05-13,308.34,308.34,308.34
1999-05-14,303.24,303.24,303.24
1999-05-17,297.8,297.8,297.8
1999-05-18,299.99,299.99,299.99
1999-05-19,303.1,303.1,303.1
1999-05-20,306.68,306.68,306.68
1999-05-21,307.04,307.04,307.04
1999-05-25,301.58,301.58,301.58
1999-05-26,302.41,302.41,302.41
1999-05-27,299.38,299.38,299.38
1999-05-28,300.08,300.08,300.08
1999-05-31,301.22,301.22,301.22
1999-06-01,301.5,301.5,301.5
1999-06-02,303.44,303.44,303.44
1999-06-03,305.88,305.88,305.88
1999-06-04,307.95,307.95,307.95
1999-06-07,310.92,310.92,310.92
1999-06-08,310.29,310.29,310.29
1999-06-09,310.97,310.97,310.97
1999-06-10,307.73,307.73,307.73
1999-06-11,310.58,310.58,310.58
1999-06-14,309.9,309.9,309.9
1999-06-15,310.13,310.13,310.13
1999-06-16,313.29,313.29,313.29
1999-06-17,314.41,314.41,314.41
1999-06-18,315.51,315.51,315.51
1999-06-21,318.93,318.93,318.93
1999-06-22,317.26,317.26,317.26
1999-06-23,314.02,314.02,314.02
1999-06-24,311.17,311.17,311.17
1999-06-25,309.07,309.07,309.07
1999-06-28,309.98,309.98,309.98
1999-06-29,309.93,309.93,309.93
1999-06-30,309.69,309.69,309.69
1999-07-01,319.64,319.64,319.64
1999-07-02,321.12,321.12,321.12
1999-07-05,326.09,326.09,326.09
1999-07-06,325.24,325.24,325.24
1999-07-07,323.42,323.42,323.42
1999-07-08,319.43,319.43,319.43
1999-07-09,320.22,320.22,320.22
1999-07-12,321.42,321.42,321.42
1999-07-13,316.36,316.36,316.36
1999-07-14,317.79,317.79,317.79
1999-07-15,321.19,321.19,321.19
1999-07-16,320.39,320.39,320.39
1999-07-19,319.79,319.79,319.79
1999-07-20,312.53,312.53,312.53
1999-07-21,308.45,308.45,308.45
1999-07-22,306.75,306.75,306.75
1999-07-23,303.32,303.32,303.32
1999-07-26,299.27,299.27,299.27
1999-07-27,301.7,301.7,301.7
1999-07-28,302.56,302.56,302.56
1999-07-29,296.13,296.13,296.13
1999-07-30,301.28,301.28,301.28
1999-08-02,301.69,301.69,301.69
1999-08-03,300.7,300.7,300.7
1999-08-04,299.33,299.33,299.33
1999-08-05,292.62,292.62,292.62
1999-08-06,293.68,293.68,293.68
1999-08-09,296.34,296.34,296.34
1999-08-10,291.98,291.98,291.98
1999-08-11,293.91,293.91,293.91
1999-08-12,299.69,299.69,299.69
1999-08-13,304.6,304.6,304.6
1999-08-16,305.78,305.78,305.78
1999-08-17,306.28,306.28,306.28
1999-08-18,306.19,306.19,306.19
1999-08-19,302.94,302.94,302.94
1999-08-20,305.55,305.55,305.55
1999-08-23,309.95,309.95,309.95
1999-08-24,310.53,310.53,310.53
1999-08-25,314.34,314.34,314.34
1999-08-26,314.54,314.54,314.54
1999-08-27,315.02,315.02,315.02
1999-08-30,314.58,314.58,314.58
1999-08-31,308.69,308.69,308.69
1999-09-01,310.27,310.27,310.27
1999-09-02,305.19,305.19,305.19
1999-09-03,312.32,312.32,312.32
1999-09-06,315.27,315.27,315.27
1999-09-07,313.98,313.98,313.98
1999-09-08,313.62,313.62,313.62
1999-09-09,316.41,316.41,316.41
1999-09-10,316.82,316.82,316.82
1999-09-13,314.68,314.68,314.68
1999-09-14,312.4,312.4,312.4
1999-09-15,311.33,311.33,311.33
1999-09-16,309.35,309.35,309.35
1999-09-17,310.25,310.25,310.25
1999-09-20,311.77,311.77,311.77
1999-09-21,307.59,307.59,307.59
1999-09-22,305.72,305.72,305.72
1999-09-23,308.52,308.52,308.52
1999-09-24,305.03,305.03,305.03
1999-09-27,309.38,309.38,309.38
1999-09-28,305.38,305.38,305.38
1999-09-29,303.14,303.14,303.14
1999-09-30,303.91,303.91,303.91
1999-10-01,301.49,301.49,301.49
1999-10-04,305.82,305.82,305.82
1999-10-05,307.83,307.83,307.83
1999-10-06,308.93,308.93,308.93
1999-10-07,311.57,311.57,311.57
1999-10-08,312.37,312.37,312.37
1999-10-11,313.15,313.15,313.15
1999-10-12,309.62,309.62,309.62
1999-10-13,306.47,306.47,306.47
1999-10-14,303.78,303.78,303.78
1999-10-15,298.48,298.48,298.48
1999-10-18,295.91,295.91,295.91
1999-10-19,302.01,302.01,302.01
1999-10-20,302.6,302.6,302.6
1999-10-21,301.03,301.03,301.03
1999-10-22,306.75,306.75,306.75
1999-10-25,305.21,305.21,305.21
1999-10-26,308.57,308.57,308.57
1999-10-27,307.82,307.82,307.82
1999-10-28,312.05,312.05,312.05
1999-10-29,317.27,317.27,317.27
1999-11-01,317.94,317.94,317.94
1999-11-02,318.18,318.18,318.18
1999-11-03,319.94,319.94,319.94
1999-11-04,321.95,321.95,321.95
1999-11-05,323.34,323.34,323.34
1999-11-08,324.19,324.19,324.19
1999-11-09,325.9,325.9,325.9
1999-11-10,327.47,327.47,327.47
1999-11-11,331.75,331.75,331.75
1999-11-12,331.34,331.34,331.34
1999-11-15,334.63,334.63,334.63
1999-11-16,336.02,336.02,336.02
1999-11-17,335.73,335.73,335.73
1999-11-18,338.79,338.79,338.79
1999-11-19,337.58,337.58,337.58
1999-11-22,334.04,334.04,334.04
1999-11-23,336.26,336.26,336.26
1999-11-24,336.89,336.89,336.89
1999-11-25,343.86,343.86,343.86
1999-11-26,345.1,345.1,345.1
1999-11-29,345.71,345.71,345.71
1999-11-30,342.13,342.13,342.13
1999-12-01,345.09,345.09,345.09
1999-12-02,346.24,346.24,346.24
1999-12-03,353.24,353.24,353.24
1999-12-06,351.15,351.15,351.15
1999-12-07,352.5,352.5,352.5
1999-12-08,351.79,351.79,351.79
1999-12-09,353.95,353.95,353.95
1999-12-10,353.54,353.54,353.54
1999-12-13,355.11,355.11,355.11
1999-12-14,356.24,356.24,356.24
1999-12-15,352.99,352.99,352.99
1999-12-16,354.61,354.61,354.61
1999-12-17,357.5,357.5,357.5
1999-12-20,359.92,359.92,359.92
1999-12-21,358.66,358.66,358.66
1999-12-22,362.31,362.31,362.31
1999-12-23,367.59,367.59,367.59
1999-12-24,369.61,369.61,369.61
1999-12-27,370.89,370.89,370.89
1999-12-28,372.34,372.34,372.34
1999-12-29,374.37,374.37,374.37
1999-12-30,379.49,379.49,379.49
2000-01-03,377.69,377.69,377.69
2000-01-04,362.7,362.7,362.7
2000-01-05,353.74,353.74,353.74
2000-01-06,352.21,352.21,352.21
2000-01-07,359.75,359.75,359.75
2000-01-10,365.39,365.39,365.39
2000-01-11,362.93,362.93,362.93
2000-01-12,362.92,362.92,362.92
2000-01-13,364.83,364.83,364.83
2000-01-14,373.63,373.63,373.63
2000-01-17,376.21,376.21,376.21
2000-01-18,368.3,368.3,368.3
2000-01-19,366.58,366.58,366.58
2000-01-20,365.64,365.64,365.64
2000-01-21,364.63,364.63,364.63
2000-01-24,366.45,366.45,366.45
2000-01-25,360.18,360.18,360.18
2000-01-26,364.28,364.28,364.28
2000-01-27,369.06,369.06,369.06
2000-01-28,368.38,368.38,368.38
2000-01-31,360.93,360.93,360.93
2000-02-01,366.71,366.71,366.71
2000-02-02,371.34,371.34,371.34
2000-02-03,376.29,376.29,376.29
2000-02-04,377.37,377.37,377.37
2000-02-07,374.2,374.2,374.2
2000-02-08,382.38,382.38,382.38
2000-02-09,382.35,382.35,382.35
2000-02-10,381.61,381.61,381.61
2000-02-11,381.41,381.41,381.41
2000-02-14,379.14,379.14,379.14
2000-02-15,371.3,371.3,371.3
2000-02-16,376.12,376.12,376.12
2000-02-17,379.95,379.95,379.95
2000-02-18,378.76,378.76,378.76
2000-02-21,374.48,374.48,374.48
2000-02-22,371.76,371.76,371.76
2000-02-23,376.98,376.98,376.98
2000-02-24,377.77,377.77,377.77
2000-02-25,385.34,385.34,385.34
2000-02-28,381.51,381.51,381.51
2000-02-29,386.01,386.01,386.01
2000-03-01,391.03,391.03,391.03
2000-03-02,398.98,398.98,398.98
2000-03-03,402.57,402.57,402.57
2000-03-06,405.5,405.5,405.5
2000-03-07,402.62,402.62,402.62
2000-03-08,398.35,398.35,398.35
2000-03-09,399.08,399.08,399.08
2000-03-10,402.26,402.26,402.26
2000-03-13,392.86,392.86,392.86
2000-03-14,393.57,393.57,393.57
2000-03-15,385.36,385.36,385.36
2000-03-16,390.38,390.38,390.38
2000-03-17,393.74,393.74,393.74
2000-03-20,397.39,397.39,397.39
2000-03-21,395.56,395.56,395.56
2000-03-22,396.33,396.33,396.33
2000-03-23,394.0,394.0,394.0
2000-03-24,402.36,402.36,402.36
2000-03-27,402.37,402.37,402.37
2000-03-28,403.56,403.56,403.56
2000-03-29,403.06,403.06,403.06
2000-03-30,391.66,391.66,391.66
2000-03-31,394.1,394.1,394.1
2000-04-03,386.99,386.99,386.99
2000-04-04,387.35,387.35,387.35
2000-04-05,377.52,377.52,377.52
2000-04-06,388.15,388.15,388.15
2000-04-07,393.39,393.39,393.39
2000-04-10,392.88,392.88,392.88
2000-04-11,384.96,384.96,384.96
2000-04-12,384.96,384.96,384.96
2000-04-13,384.95,384.95,384.95
2000-04-14,374.04,374.04,374.04
2000-04-17,368.15,368.15,368.15
2000-04-18,372.92,372.92,372.92
2000-04-19,378.87,378.87,378.87
2000-04-20,381.36,381.36,381.36
2000-04-25,385.04,385.04,385.04
2000-04-26,388.67,388.67,388.67
2000-04-27,385.97,385.97,385.97
2000-04-28,392.62,392.62,392.62
2000-05-02,400.66,400.66,400.66
2000-05-03,395.5,395.5,395.5
2000-05-04,394.74,394.74,394.74
2000-05-05,395.34,395.34,395.34
2000-05-08,392.92,392.92,392.92
2000-05-09,386.37,386.37,386.37
2000-05-10,378.6,378.6,378.6
2000-05-11,384.56,384.56,384.56
2000-05-12,389.0,389.0,389.0
2000-05-15,384.55,384.55,384.55
2000-05-16,393.18,393.18,393.18
2000-05-17,387.48,387.48,387.48
2000-05-18,387.38,387.38,387.38
2000-05-19,375.78,375.78,375.78
2000-05-22,368.67,368.67,368.67
2000-05-23,370.71,370.71,370.71
2000-05-24,366.48,366.48,366.48
2000-05-25,374.1,374.1,374.1
2000-05-26,369.86,369.86,369.86
2000-05-29,373.55,373.55,373.55
2000-05-30,379.08,379.08,379.08
2000-05-31,380.24,380.24,380.24
2000-06-01,385.55,385.55,385.55
2000-06-02,394.83,394.83,394.83
2000-06-05,391.39,391.39,391.39
2000-06-06,388.91,388.91,388.91
2000-06-07,386.31,386.31,386.31
2000-06-08,386.25,386.25,386.25
2000-06-09,386.76,386.76,386.76
2000-06-12,386.6,386.6,386.6
2000-06-13,385.53,385.53,385.53
2000-06-14,389.3,389.3,389.3
2000-06-15,387.84,387.84,387.84
2000-06-16,385.49,385.49,385.49
2000-06-19,384.62,384.62,384.62
2000-06-20,388.1,388.1,388.1
2000-06-21,384.95,384.95,384.95
2000-06-22,383.98,383.98,383.98
2000-06-23,383.43,383.43,383.43
2000-06-26,383.2,383.2,383.2
2000-06-27,380.92,380.92,380.92
2000-06-28,381.5,381.5,381.5
2000-06-29,372.78,372.78,372.78
2000-06-30,376.74,376.74,376.74
2000-07-03,381.87,381.87,381.87
2000-07-04,381.85,381.85,381.85
2000-07-05,379.73,379.73,379.73
2000-07-06,380.61,380.61,380.61
2000-07-07,386.85,386.85,386.85
2000-07-10,385.83,385.83,385.83
2000-07-11,385.82,385.82,385.82
2000-07-12,388.68,388.68,388.68
2000-07-13,390.68,390.68,390.68
2000-07-14,391.77,391.77,391.77
2000-07-17,394.5,394.5,394.5
2000-07-18,391.32,391.32,391.32
2000-07-19,391.48,391.48,391.48
2000-07-20,394.31,394.31,394.31
2000-07-21,389.02,389.02,389.02
2000-07-24,389.24,389.24,389.24
2000-07-25,387.75,387.75,387.75
2000-07-26,386.6,386.6,386.6
2000-07-27,381.95,381.95,381.95
2000-07-28,379.86,379.86,379.86
2000-07-31,382.63,382.63,382.63
2000-08-01,382.92,382.92,382.92
2000-08-02,383.57,383.57,383.57
2000-08-03,378.9,378.9,378.9
2000-08-04,382.47,382.47,382.47
2000-08-07,385.44,385.44,385.44
2000-08-08,386.29,386.29,386.29
2000-08-09,389.9,389.9,389.9
2000-08-10,388.62,388.62,388.62
2000-08-11,389.28,389.28,389.28
2000-08-14,392.09,392.09,392.09
2000-08-15,391.31,391.31,391.31
2000-08-16,392.71,392.71,392.71
2000-08-17,390.75,390.75,390.75
2000-08-18,391.05,391.05,391.05
2000-08-21,391.63,391.63,391.63
2000-08-22,392.53,392.53,392.53
2000-08-23,392.04,392.04,392.04
2000-08-24,390.13,390.13,390.13
2000-08-25,391.71,391.71,391.71
2000-08-28,392.99,392.99,392.99
2000-08-29,392.01,392.01,392.01
2000-08-30,391.62,391.62,391.62
2000-08-31,394.96,394.96,394.96
2000-09-01,400.84,400.84,400.84
2000-09-04,404.28,404.28,404.28
2000-09-05,402.11,402.11,402.11
2000-09-06,401.29,401.29,401.29
2000-09-07,401.2,401.2,401.2
2000-09-08,395.47,395.47,395.47
2000-09-11,394.85,394.85,394.85
2000-09-12,393.0,393.0,393.0
2000-09-13,388.7,388.7,388.7
2000-09-14,392.06,392.06,392.06
2000-09-15,388.39,388.39,388.39
2000-09-18,386.75,386.75,386.75
2000-09-19,386.97,386.97,386.97
2000-09-20,382.08,382.08,382.08
2000-09-21,377.03,377.03,377.03
2000-09-22,376.19,376.19,376.19
2000-09-25,379.84,379.84,379.84
2000-09-26,376.63,376.63,376.63
2000-09-27,378.07,378.07,378.07
2000-09-28,376.84,376.84,376.84
2000-09-29,377.44,377.44,377.44
2000-10-02,379.92,379.92,379.92
2000-10-03,382.54,382.54,382.54
2000-10-04,380.59,380.59,380.59
2000-10-05,382.57,382.57,382.57
2000-10-06,380.45,380.45,380.45
2000-10-09,372.6,372.6,372.6
2000-10-10,373.3,373.3,373.3
2000-10-11,365.75,365.75,365.75
2000-10-12,368.23,368.23,368.23
2000-10-13,370.85,370.85,370.85
2000-10-16,373.41,373.41,373.41
2000-10-17,369.69,369.69,369.69
2000-10-18,367.21,367.21,367.21
2000-10-19,375.27,375.27,375.27
2000-10-20,377.5,377.5,377.5
2000-10-23,380.49,380.49,380.49
2000-10-24,388.14,388.14,388.14
2000-10-25,384.83,384.83,384.83
2000-10-26,381.35,381.35,381.35
2000-10-27,384.55,384.55,384.55
2000-10-30,385.29,385.29,385.29
2000-10-31,388.03,388.03,388.03
2000-11-01,387.66,387.66,387.66
2000-11-02,386.45,386.45,386.45
2000-11-03,386.52,386.52,386.52
2000-11-06,385.99,385.99,385.99
2000-11-07,386.85,386.85,386.85
2000-11-08,385.63,385.63,385.63
2000-11-09,381.96,381.96,381.96
2000-11-10,377.68,377.68,377.68
2000-11-13,372.33,372.33,372.33
2000-11-14,380.91,380.91,380.91
2000-11-15,382.84,382.84,382.84
2000-11-16,381.52,381.52,381.52
2000-11-17,380.39,380.39,380.39
2000-11-20,374.71,374.71,374.71
2000-11-21,377.39,377.39,377.39
2000-11-22,367.6,367.6,367.6
2000-11-23,371.31,371.31,371.31
2000-11-24,375.94,375.94,375.94
2000-11-27,377.47,377.47,377.47
2000-11-28,371.72,371.72,371.72
2000-11-29,370.32,370.32,370.32
2000-11-30,363.25,363.25,363.25
2000-12-01,366.97,366.97,366.97
2000-12-04,362.46,362.46,362.46
2000-12-05,371.68,371.68,371.68
2000-12-06,369.38,369.38,369.38
2000-12-07,368.63,368.63,368.63
2000-12-08,371.38,371.38,371.38
2000-12-11,378.35,378.35,378.35
2000-12-12,376.37,376.37,376.37
2000-12-13,375.57,375.57,375.57
2000-12-14,368.4,368.4,368.4
2000-12-15,361.67,361.67,361.67
2000-12-18,364.58,364.58,364.58
2000-12-19,367.87,367.87,367.87
2000-12-20,356.72,356.72,356.72
2000-12-21,353.07,353.07,353.07
2000-12-22,353.12,353.12,353.12
2000-12-27,358.51,358.51,358.51
2000-12-28,361.01,361.01,361.01
2000-12-29,359.79,359.79,359.79
2001-01-02,354.83,354.83,354.83
2001-01-03,351.38,351.38,351.38
2001-01-04,356.54,356.54,356.54
2001-01-05,355.1,355.1,355.1
2001-01-08,353.65,353.65,353.65
2001-01-09,350.77,350.77,350.77
2001-01-10,348.83,348.83,348.83
2001-01-11,352.12,352.12,352.12
2001-01-12,353.85,353.85,353.85
2001-01-15,355.98,355.98,355.98
2001-01-16,351.04,351.04,351.04
2001-01-17,359.48,359.48,359.48
2001-01-18,357.99,357.99,357.99
2001-01-19,357.19,357.19,357.19
2001-01-22,357.17,357.17,357.17
2001-01-23,356.87,356.87,356.87
2001-01-24,360.58,360.58,360.58
2001-01-25,361.97,361.97,361.97
2001-01-26,361.36,361.36,361.36
2001-01-29,362.47,362.47,362.47
2001-01-30,361.48,361.48,361.48
2001-01-31,362.33,362.33,362.33
2001-02-01,358.62,358.62,358.62
2001-02-02,356.86,356.86,356.86
2001-02-05,356.55,356.55,356.55
2001-02-06,358.6,358.6,358.6
2001-02-07,354.23,354.23,354.23
2001-02-08,355.0,355.0,355.0
2001-02-09,350.29,350.29,350.29
2001-02-12,352.65,352.65,352.65
2001-02-13,354.13,354.13,354.13
2001-02-14,350.09,350.09,350.09
2001-02-15,354.68,354.68,354.68
2001-02-16,347.37,347.37,347.37
2001-02-19,345.83,345.83,345.83
2001-02-20,343.62,343.62,343.62
2001-02-21,340.91,340.91,340.91
2001-02-22,340.06,340.06,340.06
2001-02-23,333.86,333.86,333.86
2001-02-26,336.24,336.24,336.24
2001-02-27,336.81,336.81,336.81
2001-02-28,335.02,335.02,335.02
2001-03-01,332.0,332.0,332.0
2001-03-02,332.38,332.38,332.38
2001-03-05,335.96,335.96,335.96
2001-03-06,339.99,339.99,339.99
2001-03-07,339.87,339.87,339.87
2001-03-08,338.6,338.6,338.6
2001-03-09,334.74,334.74,334.74
2001-03-12,327.42,327.42,327.42
2001-03-13,324.34,324.34,324.34
2001-03-14,318.94,318.94,318.94
2001-03-15,324.61,324.61,324.61
2001-03-16,316.83,316.83,316.83
2001-03-19,314.19,314.19,314.19
2001-03-20,318.3,318.3,318.3
2001-03-21,313.05,313.05,313.05
2001-03-22,300.64,300.64,300.64
2001-03-23,307.14,307.14,307.14
2001-03-26,317.01,317.01,317.01
2001-03-27,323.75,323.75,323.75
2001-03-28,319.63,319.63,319.63
2001-03-29,320.12,320.12,320.12
2001-03-30,321.7,321.7,321.7
2001-04-02,320.16,320.16,320.16
2001-04-03,310.13,310.13,310.13
2001-04-04,311.17,311.17,311.17
2001-04-05,317.69,317.69,317.69
2001-04-06,316.68,316.68,316.68
2001-04-09,321.42,321.42,321.42
2001-04-10,329.27,329.27,329.27
2001-04-11,330.68,330.68,330.68
2001-04-12,329.75,329.75,329.75
2001-04-17,329.0,329.0,329.0
2001-04-18,336.7,336.7,336.7
2001-04-19,336.2,336.2,336.2
2001-04-20,333.21,333.21,333.21
2001-04-23,330.91,330.91,330.91
2001-04-24,332.3,332.3,332.3
2001-04-25,331.64,331.64,331.64
2001-04-26,333.33,333.33,333.33
2001-04-27,338.71,338.71,338.71
2001-04-30,342.02,342.02,342.02
2001-05-02,339.41,339.41,339.41
2001-05-03,333.51,333.51,333.51
2001-05-04,336.17,336.17,336.17
2001-05-07,338.17,338.17,338.17
2001-05-08,338.26,338.26,338.26
2001-05-09,336.54,336.54,336.54
2001-05-10,342.56,342.56,342.56
2001-05-11,340.96,340.96,340.96
2001-05-14,335.39,335.39,335.39
2001-05-15,339.0,339.0,339.0
2001-05-16,339.51,339.51,339.51
2001-05-17,342.71,342.71,342.71
2001-05-18,346.09,346.09,346.09
2001-05-21,347.72,347.72,347.72
2001-05-22,350.74,350.74,350.74
2001-05-23,347.89,347.89,347.89
2001-05-24,347.71,347.71,347.71
2001-05-25,346.0,346.0,346.0
2001-05-28,346.41,346.41,346.41
2001-05-29,344.79,344.79,344.79
2001-05-30,340.83,340.83,340.83
2001-05-31,341.97,341.97,341.97
2001-06-01,341.57,341.57,341.57
2001-06-04,343.02,343.02,343.02
2001-06-05,345.84,345.84,345.84
2001-06-06,343.39,343.39,343.39
2001-06-07,342.98,342.98,342.98
2001-06-08,341.76,341.76,341.76
2001-06-11,338.97,338.97,338.97
2001-06-12,332.54,332.54,332.54
2001-06-13,335.07,335.07,335.07
2001-06-14,330.07,330.07,330.07
2001-06-15,327.89,327.89,327.89
2001-06-18,324.92,324.92,324.92
2001-06-19,326.52,326.52,326.52
2001-06-20,325.37,325.37,325.37
2001-06-21,325.67,325.67,325.67
2001-06-22,326.2,326.2,326.2
2001-06-25,325.95,325.95,325.95
2001-06-26,320.81,320.81,320.81
2001-06-27,321.67,321.67,321.67
2001-06-28,326.41,326.41,326.41
2001-06-29,329.35,329.35,329.35
2001-07-02,333.79,333.79,333.79
2001-07-03,328.92,328.92,328.92
2001-07-04,327.16,327.16,327.16
2001-07-05,325.27,325.27,325.27
2001-07-06,318.37,318.37,318.37
2001-07-09,317.86,317.86,317.86
2001-07-10,315.49,315.49,315.49
2001-07-11,310.78,310.78,310.78
2001-07-12,315.46,315.46,315.46
2001-07-13,317.17,317.17,317.17
2001-07-16,315.06,315.06,315.06
2001-07-17,311.92,311.92,311.92
2001-07-18,308.37,308.37,308.37
2001-07-19,313.41,313.41,313.41
2001-07-20,310.5,310.5,310.5
2001-07-23,311.2,311.2,311.2
2001-07-24,306.54,306.54,306.54
2001-07-25,302.24,302.24,302.24
2001-07-26,304.6,304.6,304.6
2001-07-27,310.0,310.0,310.0
2001-07-30,313.68,313.68,313.68
2001-07-31,316.95,316.95,316.95
2001-08-01,317.89,317.89,317.89
2001-08-02,317.92,317.92,317.92
2001-08-03,315.16,315.16,315.16
2001-08-06,314.87,314.87,314.87
2001-08-07,315.38,315.38,315.38
2001-08-08,311.48,311.48,311.48
2001-08-09,305.44,305.44,305.44
2001-08-10,303.19,303.19,303.19
2001-08-13,304.38,304.38,304.38
2001-08-14,308.22,308.22,308.22
2001-08-15,305.73,305.73,305.73
2001-08-16,302.28,302.28,302.28
2001-08-17,297.92,297.92,297.92
2001-08-20,298.01,298.01,298.01
2001-08-21,301.6,301.6,301.6
2001-08-22,300.5,300.5,300.5
2001-08-23,300.98,300.98,300.98
2001-08-24,305.61,305.61,305.61
2001-08-27,305.98,305.98,305.98
2001-08-28,303.17,303.17,303.17
2001-08-29,302.51,302.51,302.51
2001-08-30,296.61,296.61,296.61
2001-08-31,297.66,297.66,297.66
2001-09-03,294.71,294.71,294.71
2001-09-04,299.69,299.69,299.69
2001-09-05,295.65,295.65,295.65
2001-09-06,288.57,288.57,288.57
2001-09-07,281.17,281.17,281.17
2001-09-10,278.82,278.82,278.82
2001-09-11,261.5,261.5,261.5
2001-09-12,266.37,266.37,266.37
2001-09-13,268.68,268.68,268.68
2001-09-14,255.18,255.18,255.18
2001-09-17,260.79,260.79,260.79
2001-09-18,258.35,258.35,258.35
2001-09-19,252.07,252.07,252.07
2001-09-20,242.33,242.33,242.33
2001-09-21,235.9,235.9,235.9
2001-09-24,248.1,248.1,248.1
