Date,TBSP,TBSP_synth
2016-08-08,1708.79,1656.186381170268
2016-08-09,1711.77,1656.8004963357382
2016-08-10,1714.58,1658.332411643397
2016-08-11,1714.96,1658.7190376168612
2016-08-12,1720.06,1660.9070153320076
2016-08-16,1716.38,1660.5368143244857
2016-08-17,1715.7,1658.8334632460046
2016-08-18,1717.51,1660.1228420161958
2016-08-19,1718.47,1661.5780436743153
2016-08-22,1718.68,1661.8740692020194
2016-08-23,1718.87,1661.2288227207243
2016-08-24,1718.59,1661.8839808607295
2016-08-25,1718.19,1661.5846173828445
2016-08-26,1719.49,1660.9284963247362
2016-08-29,1717.78,1661.1563302148918
2016-08-30,1715.56,1660.4309310850424
2016-08-31,1714.32,1660.1481824138784
2016-09-01,1712.02,1659.0802036918624
2016-09-02,1709.14,1657.42021351448
2016-09-05,1708.41,1656.3482639959714
2016-09-06,1713.34,1658.1413482158323
2016-09-07,1714.02,1660.5838656241845
2016-09-08,1710.34,1659.1338064119495
2016-09-09,1706.78,1656.964459761094
2016-09-12,1708.12,1656.4199295444516
2016-09-13,1706.99,1657.9912715491366
2016-09-14,1708.43,1656.4083521821267
2016-09-15,1706.04,1656.3033746588555
2016-09-16,1706.33,1657.2945835924802
2016-09-19,1707.51,1656.8197817318107
2016-09-20,1709.41,1657.761199392242
2016-09-21,1709.73,1658.7354137301616
2016-09-22,1714.4,1660.3403137367156
2016-09-23,1712.87,1660.6462208115079
2016-09-26,1712.53,1660.1660158740922
2016-09-27,1711.62,1660.221903629071
2016-09-28,1709.99,1658.6362815047344
2016-09-29,1707.68,1657.781504415764
2016-09-30,1707.51,1657.1548723569156
2016-10-03,1709.33,1658.8177618545212
2016-10-04,1709.68,1659.1283274369193
2016-10-05,1704.96,1657.1552404310703
2016-10-06,1702.87,1656.6969295399967
2016-10-07,1701.38,1654.9803696875679
2016-10-10,1699.17,1654.7062450731794
2016-10-11,1699.16,1653.507666640943
2016-10-12,1699.81,1655.1725834619263
2016-10-13,1702.47,1655.8853284322697
2016-10-14,1701.96,1656.050191427854
2016-10-17,1700.17,1654.76539004776
2016-10-18,1702.32,1656.620690912914
2016-10-19,1704.93,1658.3399890566502
2016-10-20,1706.3,1658.5723464090493
2016-10-21,1706.17,1658.1499866711983
2016-10-24,1705.23,1659.1683378208254
2016-10-25,1704.37,1657.8420517872169
2016-10-26,1700.81,1657.1867734446496
2016-10-27,1695.8,1655.117866086028
2016-10-28,1698.07,1655.667612207294
2016-10-31,1699.87,1656.3132858624194
2016-11-02,1699.71,1656.5645727513693
2016-11-03,1699.73,1657.0090028220611
2016-11-04,1701.84,1657.5538685843842
2016-11-07,1701.24,1657.720542791195
2016-11-08,1699.6,1657.0180476104
2016-11-09,1696.09,1655.700702198038
2016-11-10,1686.49,1651.0183555740657
2016-11-14,1678.46,1645.7893929216527
2016-11-15,1681.67,1649.1494285246345
2016-11-16,1676.68,1645.8030366689477
2016-11-17,1675.57,1646.501398011267
2016-11-18,1673.77,1642.5244124171884
2016-11-21,1677.73,1644.6180133694404
2016-11-22,1679.69,1648.76434417516
2016-11-23,1674.02,1647.0355515750805
2016-11-24,1674.42,1643.591909957397
2016-11-25,1677.16,1646.6879711558395
2016-11-28,1680.61,1649.2410173023372
2016-11-29,1676.9,1647.0150229290855
2016-11-30,1674.77,1646.5460384263508
2016-12-01,1668.86,1644.4831670755289
2016-12-02,1668.75,1642.6269784715892
2016-12-05,1668.82,1643.370399759716
2016-12-06,1675.74,1645.7385032841814
2016-12-07,1681.89,1648.8690088369137
2016-12-08,1677.76,1648.466861753618
2016-12-09,1677.31,1647.4649681964127
2016-12-12,1676.28,1646.2404140661142
2016-12-13,1680.67,1649.000992802589
2016-12-14,1685.73,1650.6847111892248
2016-12-15,1682.19,1648.4360285323005
2016-12-16,1685.77,1652.3450280705365
2016-12-19,1688.43,1652.2102095129858
2016-12-20,1686.74,1653.4530753968413
2016-12-21,1687.72,1653.367811051453
2016-12-22,1688.18,1653.7928046699737
2016-12-23,1688.52,1653.9779405923207
2016-12-27,1687.84,1654.163097239942
2016-12-28,1686.2,1653.493933602596
2016-12-29,1684.28,1653.2053012598637
2016-12-30,1677.54,1651.7556035532757
2017-01-02,1672.77,1646.6528513534886
2017-01-03,1671.02,1646.7374020628156
2017-01-04,1672.39,1646.0764966219122
2017-01-05,1673.28,1646.8566387895783
2017-01-09,1674.26,1647.4595825521435
2017-01-10,1680.48,1649.8167451026618
2017-01-11,1681.28,1652.201760179876
2017-01-12,1681.73,1653.1074177480325
2017-01-13,1678.45,1651.735921953367
2017-01-16,1680.52,1651.942683729632
2017-01-17,1680.1,1652.0181161503656
2017-01-18,1680.49,1650.9681908038222
2017-01-19,1677.06,1650.1476809282822
2017-01-20,1674.97,1649.5294732393816
2017-01-23,1677.7,1650.2050685654287
2017-01-24,1677.68,1650.4048990493052
2017-01-25,1677.01,1651.0548783645302
2017-01-26,1672.46,1649.2532819424453
2017-01-27,1674.09,1648.3053220723039
2017-01-30,1675.08,1648.93814884596
2017-01-31,1675.33,1643.9671727102789
2017-02-01,1674.68,1644.523099657953
2017-02-02,1679.6,1646.1646473155351
2017-02-03,1681.0,1646.4101158484848
2017-02-06,1680.81,1648.605596671208
2017-02-07,1678.9,1646.8729684326033
2017-02-08,1680.79,1647.2737930090116
2017-02-09,1680.95,1648.4541805051888
2017-02-10,1678.9,1646.7950674361007
2017-02-13,1676.59,1646.3586538723234
2017-02-14,1677.7,1646.6090338229496
2017-02-15,1676.47,1646.3137764615228
2017-02-16,1678.61,1647.3781388296973
2017-02-17,1678.46,1647.900316085006
2017-02-20,1678.37,1647.4738700054684
2017-02-21,1676.71,1647.1080099362143
2017-02-22,1675.17,1647.5254397487138
2017-02-23,1679.51,1648.0956094422531
2017-02-24,1680.9,1649.05707708182
2017-02-27,1681.04,1649.9010619316352
2017-02-28,1681.85,1649.7557190015239
2017-03-01,1680.44,1649.5424177968334
2017-03-02,1685.15,1651.012254585454
2017-03-03,1687.31,1652.7907106326143
2017-03-06,1689.4,1654.1375835657766
2017-03-07,1689.13,1654.07021937581
2017-03-08,1687.65,1653.8841670486613
2017-03-09,1689.21,1654.9443800074494
2017-03-10,1689.28,1653.891633083751
2017-03-13,1689.86,1655.1198239583027
2017-03-14,1688.29,1655.0530625518427
2017-03-15,1688.17,1654.5475074926508
2017-03-16,1689.88,1655.53946741632
2017-03-17,1689.29,1655.0457402498034
2017-03-20,1689.53,1655.563991797008
2017-03-21,1691.39,1655.7716866270587
2017-03-22,1696.94,1658.7955015540663
2017-03-23,1698.4,1659.7130050971634
2017-03-24,1698.99,1660.8541197118598
2017-03-27,1700.79,1661.4822788102404
2017-03-28,1700.3,1661.4535962699708
2017-03-29,1699.77,1661.2243004573693
2017-03-30,1701.87,1662.998108702227
2017-03-31,1704.2,1663.1613303062484
2017-04-03,1706.56,1665.2457644741191
2017-04-04,1705.78,1666.2752103076805
2017-04-05,1705.47,1665.0809109250556
2017-04-06,1705.91,1665.1925766185798
2017-04-07,1705.3,1665.3881143129313
2017-04-10,1704.44,1665.3086500399424
2017-04-11,1705.99,1665.625158404525
2017-04-12,1706.41,1665.9391591365734
2017-04-13,1708.93,1668.263625386279
2017-04-18,1711.08,1668.0962995024704
2017-04-19,1710.48,1669.1493354276026
2017-04-20,1708.88,1668.285913443762
2017-04-21,1709.33,1668.4790068192528
2017-04-24,1710.42,1669.0684696594258
2017-04-25,1707.7,1668.1229152349597
2017-04-26,1707.9,1668.3172134324354
2017-04-27,1710.8,1668.5482560043415
2017-04-28,1709.72,1668.5854002763836
2017-05-02,1708.58,1668.265688988943
2017-05-04,1707.81,1667.7777434133027
2017-05-05,1708.61,1668.6098154125477
2017-05-08,1709.8,1669.6458304736493
2017-05-09,1708.91,1669.0496567368634
2017-05-10,1712.1,1669.9882737417595
2017-05-11,1713.92,1671.5953177260542
2017-05-12,1717.81,1673.7350890250048
2017-05-15,1715.88,1673.5258076323355
2017-05-16,1715.69,1671.66120208717
2017-05-17,1717.76,1673.4370656346389
2017-05-18,1717.21,1675.3593888724865
2017-05-19,1717.53,1674.6686335635532
2017-05-22,1717.71,1674.784933835254
2017-05-23,1717.98,1674.5281255680152
2017-05-24,1718.8,1675.2702324475308
2017-05-25,1720.08,1675.373834372324
2017-05-26,1723.31,1677.8763650953422
2017-05-29,1724.38,1677.6617149147319
2017-05-30,1723.68,1677.9673231352645
2017-05-31,1726.53,1679.1046726778545
2017-06-01,1726.15,1679.3710102363348
2017-06-02,1730.32,1680.0571646775797
2017-06-05,1728.82,1681.2028721684744
2017-06-06,1729.28,1681.7312728356728
2017-06-07,1728.52,1681.5973692925147
2017-06-08,1729.24,1681.1369384221787
2017-06-09,1730.69,1682.9097380498852
2017-06-12,1731.99,1683.3653497926855
2017-06-13,1731.46,1683.1078967331434
2017-06-14,1734.38,1683.2980318056389
2017-06-16,1733.82,1683.6347565261522
2017-06-19,1732.82,1684.222032365767
2017-06-20,1732.37,1683.5262939940862
2017-06-21,1731.14,1683.704515338087
2017-06-22,1731.68,1682.807708168517
2017-06-23,1729.88,1682.8315481811383
2017-06-26,1732.7,1683.374578428495
2017-06-27,1729.7,1683.1198116291957
2017-06-28,1729.0,1680.9943416637452
2017-06-29,1727.0,1680.7451577650354
2017-06-30,1728.79,1680.4597932876777
2017-07-03,1731.51,1683.7794659010626
2017-07-04,1731.54,1684.213192756685
2017-07-05,1729.83,1683.3178588686267
2017-07-06,1725.41,1682.1104339379945
2017-07-07,1726.6,1681.06356893574
2017-07-10,1729.43,1683.436185133895
2017-07-11,1730.06,1683.5824002786187
2017-07-12,1729.86,1683.3683578016605
2017-07-13,1730.05,1684.556232089487
2017-07-14,1732.18,1684.4601520013875
2017-07-17,1732.59,1685.1993191456454
2017-07-18,1735.08,1685.8156703005452
2017-07-19,1734.3,1686.274978566661
2017-07-20,1734.5,1686.0423124241813
2017-07-21,1733.71,1686.6744089289105
2017-07-24,1735.35,1687.2179514012496
2017-07-25,1733.31,1686.840222975897
2017-07-26,1732.75,1685.859308577306
2017-07-27,1734.74,1686.6588918903542
2017-07-28,1733.06,1686.198967465429
2017-07-31,1730.99,1685.6558125329266
2017-08-01,1730.59,1685.4049920395935
2017-08-02,1731.89,1685.8684793305133
2017-08-03,1733.7,1686.137708440593
2017-08-04,1732.26,1686.9985508196303
2017-08-07,1732.59,1686.347908830798
2017-08-08,1732.54,1686.811146047804
2017-08-09,1731.78,1687.0800161830043
2017-08-10,1730.59,1685.6183669773382
2017-08-11,1729.12,1684.9583835642397
2017-08-14,1730.71,1685.7169515943694
2017-08-16,1730.88,1686.09835210512
2017-08-17,1733.38,1687.1690825465757
2017-08-18,1736.2,1688.5890111682975
2017-08-21,1737.88,1689.7923178680567
2017-08-22,1736.69,1690.108495514394
2017-08-23,1737.73,1689.7316515015743
2017-08-24,1739.76,1690.5573958988607
2017-08-25,1739.4,1690.823507482257
2017-08-28,1740.02,1691.4037157092678
2017-08-29,1741.6,1692.9236315161486
2017-08-30,1739.59,1692.6271408959533
2017-08-31,1740.33,1691.9919946292468
2017-09-01,1739.65,1692.536885672152
2017-09-04,1741.01,1692.5943792171201
2017-09-05,1744.57,1694.1867064307858
2017-09-06,1747.79,1695.323303957223
2017-09-07,1750.0,1696.4245370330566
2017-09-08,1749.23,1698.2051126735626
2017-09-11,1748.77,1697.2917150686994
2017-09-12,1746.73,1696.5389141362075
2017-09-13,1746.2,1696.433512081449
2017-09-14,1746.0,1696.3287022013535
2017-09-15,1746.16,1696.0425845649936
2017-09-18,1743.89,1696.1687565391287
2017-09-19,1739.18,1693.6942589455618
2017-09-20,1740.42,1692.7456016138174
2017-09-21,1738.22,1692.2131678727317
2017-09-22,1740.42,1692.2040627108458
2017-09-25,1743.83,1695.4069679190873
2017-09-26,1743.27,1695.657248314058
2017-09-27,1740.53,1694.3900424297553
2017-09-28,1740.35,1693.6487645929378
2017-09-29,1739.29,1694.9663584534303
2017-10-02,1739.27,1694.0408748800508
2017-10-03,1738.94,1693.8977867455626
2017-10-04,1739.2,1694.532875547688
2017-10-05,1738.69,1694.9720778745072
2017-10-06,1733.37,1692.46961844726
2017-10-09,1734.24,1692.0516594731178
2017-10-10,1736.03,1692.2415164164538
2017-10-11,1738.82,1693.7545619324583
2017-10-12,1740.25,1695.5838329266617
2017-10-13,1744.2,1696.6057364254293
2017-10-16,1745.82,1697.5923096699305
2017-10-17,1744.85,1698.5268075754616
2017-10-18,1743.81,1697.5121121987963
2017-10-19,1745.17,1698.1836267586098
2017-10-20,1741.31,1697.7690672261097
2017-10-23,1742.34,1696.9901736011043
2017-10-24,1742.43,1697.0169971715773
2017-10-25,1740.82,1697.2518119418205
2017-10-26,1741.95,1696.9360812188359
2017-10-27,1742.76,1697.9880468345482
2017-10-30,1743.54,1699.3073312720126
2017-10-31,1742.87,1699.4885431183723
2017-11-02,1740.96,1696.5273138475975
2017-11-03,1741.43,1697.2406361432204
2017-11-06,1743.14,1698.8393865138494
2017-11-07,1744.05,1699.3036359865246
2017-11-08,1745.46,1699.6445861149673
2017-11-09,1746.24,1700.354451879641
2017-11-10,1749.22,1700.6240895937176
2017-11-13,1746.14,1701.367120822583
2017-11-14,1745.59,1700.2650553794201
2017-11-15,1746.59,1701.4993387091813
2017-11-16,1748.25,1700.9953023707808
2017-11-17,1747.38,1701.6508390478625
2017-11-20,1746.13,1701.5511405313316
2017-11-21,1747.09,1700.8049676105502
2017-11-22,1748.5,1702.0884556246585
2017-11-23,1753.66,1704.5310629073701
2017-11-24,1753.59,1704.7941518514908
2017-11-27,1752.56,1705.253113588303
2017-11-28,1754.54,1705.5909189006766
2017-11-29,1753.08,1705.8397589806366
2017-11-30,1751.24,1704.791727740492
2017-12-01,1751.56,1704.8195059685418
2017-12-04,1751.31,1702.1516860828856
2017-12-05,1754.31,1703.793073306485
2017-12-06,1756.35,1704.6259833755232
2017-12-07,1756.45,1705.0768082934032
2017-12-08,1756.59,1705.0152767065385
2017-12-11,1758.73,1706.4109988158918
2017-12-12,1757.16,1706.5915691451048
2017-12-13,1757.31,1705.4743024002203
2017-12-14,1758.58,1706.677995120627
2017-12-15,1758.61,1707.151199608141
2017-12-18,1758.37,1707.0015528358326
2017-12-19,1753.83,1706.0333893263755
2017-12-20,1752.65,1704.3560880756459
2017-12-21,1754.36,1704.7160907883986
2017-12-22,1756.36,1705.4402036081826
2017-12-27,1757.78,1705.94170483149
2017-12-28,1757.36,1707.0610967121559
2017-12-29,1757.58,1706.9970322598708
2018-01-03,1759.57,1706.9356523546853
2018-01-04,1762.68,1709.2078813017952
2018-01-05,1765.61,1710.530351616602
2018-01-08,1764.76,1711.495192343642
2018-01-09,1761.43,1710.3325873727836
2018-01-10,1759.31,1708.890973131419
2018-01-11,1758.65,1710.00455893378
2018-01-12,1760.16,1709.163878398023
2018-01-15,1761.03,1710.0305763708832
2018-01-16,1762.72,1710.4930139692874
2018-01-17,1761.96,1710.2666625343913
2018-01-18,1760.81,1709.9318842940947
2018-01-19,1761.48,1709.7195568756392
2018-01-22,1761.15,1710.3179972106607
2018-01-23,1762.24,1710.7443423508578
2018-01-24,1760.1,1710.1156290960741
2018-01-25,1758.26,1710.174826676161
2018-01-26,1756.01,1709.1177102462823
2018-01-29,1754.63,1707.488054564896
2018-01-30,1755.9,1708.5711156379055
2018-01-31,1757.55,1709.075380712186
2018-02-01,1757.84,1705.1428139145942
2018-02-02,1755.54,1706.2670543376826
2018-02-05,1756.87,1706.262291213994
2018-02-06,1757.65,1707.4203902082186
2018-02-07,1757.11,1706.998518077025
2018-02-08,1754.36,1706.5525712955473
2018-02-09,1755.97,1705.6554503833029
2018-02-12,1757.18,1705.7291200688471
2018-02-13,1758.47,1708.2986057419453
2018-02-14,1759.45,1708.488737655793
2018-02-15,1760.4,1707.550597507108
2018-02-16,1762.39,1708.7475043255358
2018-02-19,1760.21,1709.34138412896
2018-02-20,1759.99,1708.7221852270284
2018-02-21,1761.49,1710.373742536974
2018-02-22,1763.54,1711.0928129006184
2018-02-23,1765.05,1712.7683738244482
2018-02-26,1766.26,1712.7059428871066
2018-02-27,1767.48,1713.2982451729833
2018-02-28,1769.15,1714.4529872994
2018-03-01,1772.47,1715.5702497779155
2018-03-02,1774.46,1717.2700726319713
2018-03-05,1772.22,1716.86781416202
2018-03-06,1771.82,1716.2700214268073
2018-03-07,1773.82,1717.646541596828
2018-03-08,1777.42,1720.1592503162367
2018-03-09,1774.9,1719.606867831842
2018-03-12,1775.68,1719.5839618777713
2018-03-13,1774.02,1719.3153301902398
2018-03-14,1776.62,1719.3078000306016
2018-03-15,1780.06,1722.5877738902689
2018-03-16,1781.01,1722.9688067771
2018-03-19,1779.97,1722.4829219930523
2018-03-20,1777.11,1721.7142653646115
2018-03-21,1774.68,1720.527622109236
2018-03-22,1781.27,1722.3550430756115
2018-03-23,1782.07,1722.6338436342016
2018-03-26,1782.48,1723.4267626665116
2018-03-27,1783.08,1724.625353429987
2018-03-28,1784.03,1724.9189024127984
2018-03-29,1786.13,1725.6924215952774
2018-04-03,1786.13,1726.3051897867174
2018-04-04,1789.85,1728.281228341851
2018-04-05,1789.75,1727.4518357880092
2018-04-06,1791.73,1727.938341716804
2018-04-09,1794.57,1730.7284140357553
2018-04-10,1794.67,1730.8370019061258
2018-04-11,1796.02,1731.3043258643386
2018-04-12,1796.79,1732.088012555812
2018-04-13,1793.27,1730.5568747436803
2018-04-16,1790.31,1728.670519549521
2018-04-17,1792.03,1728.3036394808114
2018-04-18,1794.31,1731.0907556615564
2018-04-19,1792.49,1731.538645118879
2018-04-20,1789.93,1729.8610227831768
2018-04-23,1788.95,1728.3878579817967
2018-04-24,1789.03,1729.7858572724692
2018-04-25,1788.21,1728.2762080351633
2018-04-26,1792.24,1730.3342222768192
2018-04-27,1793.31,1731.7311078949394
2018-04-30,1791.45,1731.4477256479724
2018-05-02,1786.39,1728.459635765259
2018-05-04,1786.94,1728.7198574680665
2018-05-07,1788.22,1729.2490193527656
2018-05-08,1781.85,1728.6740885905801
2018-05-09,1780.95,1726.1914602358816
2018-05-10,1784.01,1726.739394764457
2018-05-11,1784.29,1727.9828377778354
2018-05-14,1783.36,1726.890721499627
2018-05-15,1779.79,1726.4713364181246
2018-05-16,1781.6,1726.4876000648837
2018-05-17,1780.06,1726.5777558349287
2018-05-18,1778.51,1726.0980802039594
2018-05-21,1779.27,1725.3350351988793
2018-05-22,1783.27,1726.8152599049865
2018-05-23,1784.16,1728.4685824738583
2018-05-24,1785.3,1729.3370143982117
2018-05-25,1785.97,1729.475256145957
2018-05-28,1786.96,1730.5712862805497
2018-05-29,1784.37,1728.3344078435932
2018-05-30,1786.39,1729.4236782732528
2018-06-01,1787.86,1732.0442267601295
2018-06-04,1788.15,1731.9277995300406
2018-06-05,1787.46,1731.7759237891669
2018-06-06,1786.44,1730.8408080786176
2018-06-07,1784.65,1729.7838882177318
2018-06-08,1783.36,1729.3877478349082
2018-06-11,1784.1,1730.5813796937523
2018-06-12,1786.61,1730.842664630262
2018-06-13,1786.77,1731.8222145645625
2018-06-14,1788.59,1731.3868137713284
2018-06-15,1787.39,1732.8795218571147
2018-06-18,1789.46,1732.9637302260498
2018-06-19,1789.89,1731.180434449759
2018-06-20,1791.2,1731.6438105602767
2018-06-21,1793.92,1732.3927731155295
2018-06-22,1792.33,1732.3331448195695
2018-06-25,1791.94,1732.509207215858
2018-06-26,1790.1,1731.504237943038
2018-06-27,1791.03,1731.631105347536
2018-06-28,1789.79,1731.8222385983452
2018-06-29,1790.6,1732.3601968103474
2018-07-02,1790.06,1732.576187450714
2018-07-03,1786.18,1730.0943683391718
2018-07-04,1789.22,1731.3823841027793
2018-07-05,1791.2,1731.9362996146094
2018-07-06,1792.65,1733.459635591349
2018-07-09,1792.26,1733.8111217343314
2018-07-10,1791.15,1733.3288380094584
2018-07-11,1793.15,1733.9545647459413
2018-07-12,1793.11,1734.257707649697
2018-07-13,1792.97,1734.9317068286691
2018-07-16,1794.3,1735.2338975957455
2018-07-17,1797.74,1737.1267561617583
2018-07-18,1796.54,1737.3740505576634
2018-07-19,1796.82,1736.6500838220484
2018-07-20,1794.32,1736.3384412901423
2018-07-23,1794.39,1736.1785187011187
2018-07-24,1795.55,1736.4781751641226
2018-07-25,1797.38,1737.802188039476
2018-07-26,1798.21,1737.3660336934333
2018-07-27,1797.06,1737.553901533835
2018-07-30,1794.77,1736.8557387041835
2018-07-31,1796.29,1737.0327104310638
2018-08-01,1796.84,1738.0322232075946
2018-08-02,1798.76,1738.5464482493453
2018-08-03,1799.92,1739.0572964897005
2018-08-06,1800.38,1739.6801383745908
2018-08-07,1798.86,1739.3914589286615
2018-08-08,1799.41,1739.2273211918694
2018-08-09,1801.29,1739.9417109174099
2018-08-10,1798.81,1740.0411461863696
2018-08-13,1798.37,1738.4800962322458
2018-08-14,1798.71,1739.4454559734781
2018-08-16,1798.64,1739.6213405043711
2018-08-17,1799.89,1739.9229969087146
2018-08-20,1801.69,1740.511872958836
2018-08-21,1800.96,1740.6865134249883
2018-08-22,1800.83,1741.0228472473032
2018-08-23,1799.18,1740.5858094514451
2018-08-24,1799.96,1740.1114847977424
2018-08-27,1800.55,1740.9366191145814
2018-08-28,1801.05,1741.1995426193198
2018-08-29,1800.04,1741.1236780827016
2018-08-30,1802.1,1741.3381317434769
2018-08-31,1800.35,1741.2264899316042
2018-09-03,1798.4,1741.002236998215
2018-09-04,1798.12,1740.5916397553713
2018-09-05,1797.19,1739.5337228294209
2018-09-06,1795.79,1738.4038572724246
2018-09-07,1795.35,1739.4489687574653
2018-09-10,1796.23,1738.9691699975392
2018-09-11,1795.93,1739.940429222755
2018-09-12,1798.19,1740.5212772387638
2018-09-13,1799.11,1740.7893954178144
2018-09-14,1798.98,1741.4190923881754
2018-09-17,1799.0,1741.275101097961
2018-09-18,1800.34,1742.205840699918
2018-09-19,1801.85,1742.3847107710053
2018-09-20,1801.1,1742.9516683144134
2018-09-21,1801.3,1742.6798374107582
2018-09-24,1799.74,1742.408876089477
2018-09-25,1800.05,1742.175218518799
2018-09-26,1802.17,1743.2330029293632
2018-09-27,1801.52,1743.8093054193641
2018-09-28,1801.97,1743.4118342451427
2018-10-01,1802.98,1743.7174580745286
2018-10-02,1802.98,1744.1847166108312
2018-10-03,1802.29,1744.3634135315547
2018-10-04,1800.2,1742.4657019583124
2018-10-05,1799.82,1741.82352627995
2018-10-08,1799.56,1742.635349916829
2018-10-09,1800.45,1742.1917602617884
2018-10-10,1799.03,1742.8254978677182
2018-10-11,1801.82,1743.4969326113485
2018-10-12,1804.92,1744.7191867690183
2018-10-15,1805.17,1745.6130110155323
2018-10-16,1805.94,1745.756320124922
2018-10-17,1807.14,1746.7622085570663
2018-10-18,1807.23,1746.7642044954036
2018-10-19,1804.87,1746.0400936225228
2018-10-22,1805.39,1746.4336224700396
2018-10-23,1808.25,1747.0276411113443
2018-10-24,1810.46,1749.1146183851156
2018-10-25,1809.3,1748.7134783958231
2018-10-26,1813.29,1750.432299957834
2018-10-29,1812.41,1750.7533704649036
2018-10-30,1811.0,1750.0970349674892
2018-10-31,1809.18,1748.4126727941584
2018-11-02,1809.64,1749.5303147737932
2018-11-05,1811.27,1749.8452134289914
2018-11-06,1812.17,1751.1909713119592
2018-11-07,1810.84,1750.445692223693
2018-11-08,1808.69,1749.0999965563497
2018-11-09,1810.11,1748.9526530287271
2018-11-13,1810.68,1750.5512697882323
2018-11-14,1809.25,1749.3078489667944
2018-11-15,1809.34,1749.1839337274814
2018-11-16,1807.35,1747.9957270965808
2018-11-19,1809.8,1749.684596491989
2018-11-20,1811.8,1750.9422472275394
2018-11-21,1811.39,1751.281695984257
2018-11-22,1810.35,1751.9486048170843
2018-11-23,1813.95,1751.245345994867
2018-11-26,1813.3,1752.4278868332765
2018-11-27,1814.07,1752.7659599761992
2018-11-28,1814.1,1753.3932578025926
2018-11-29,1818.11,1754.9914694537658
2018-11-30,1821.96,1755.0198040249932
2018-12-03,1821.76,1755.3925955567656
2018-12-04,1821.19,1755.4758972261022
2018-12-05,1821.1,1754.9307041364154
2018-12-06,1824.37,1755.272065040602
2018-12-07,1822.09,1756.6071507806028
2018-12-10,1823.39,1756.2508703886356
2018-12-11,1825.08,1756.9660872543448
2018-12-12,1827.7,1758.5126667574402
2018-12-13,1829.6,1760.4797424782223
2018-12-14,1831.41,1760.9867799791148
2018-12-17,1831.22,1761.366296917698
2018-12-18,1833.59,1763.5155305224982
2018-12-19,1832.75,1762.7907272406133
2018-12-20,1835.82,1764.0547425515556
2018-12-21,1839.36,1765.369720400943
2018-12-27,1839.02,1766.3502992672722
2018-12-28,1839.64,1765.4793587784081
2019-01-02,1844.44,1769.9469601127523
2019-01-03,1841.91,1767.7474095946088
2019-01-04,1838.68,1767.9255734451003
2019-01-07,1838.53,1766.991628272798
2019-01-08,1835.97,1765.6789343391142
2019-01-09,1835.47,1763.6349111774837
2019-01-10,1838.17,1765.901058267636
2019-01-11,1843.86,1767.5139115210816
2019-01-14,1846.05,1770.4069709799942
2019-01-15,1847.03,1772.6774814620221
2019-01-16,1842.5,1768.904073449615
2019-01-17,1841.45,1769.5460193174413
2019-01-18,1840.22,1767.3033255546834
2019-01-21,1839.91,1768.0999519365314
2019-01-22,1840.57,1768.5114795783613
2019-01-23,1841.56,1768.416370254695
2019-01-24,1843.49,1770.0503434887642
2019-01-25,1843.51,1770.7152657308623
2019-01-28,1844.3,1769.6493233455997
2019-01-29,1845.98,1770.7303550098854
2019-01-30,1845.82,1770.7206743793547
2019-01-31,1849.08,1771.6250201356295
2019-02-01,1847.32,1771.5618032092343
2019-02-04,1844.8,1771.7160905146848
2019-02-05,1846.71,1770.2933207349122
2019-02-06,1847.15,1770.907564653803
2019-02-07,1847.84,1771.4849957545696
2019-02-08,1848.93,1771.5129126149566
2019-02-11,1847.92,1771.7057511349174
2019-02-12,1847.91,1771.569532766351
2019-02-13,1848.57,1772.1330369856978
2019-02-14,1850.0,1772.9246252342784
2019-02-15,1850.11,1773.2443133861416
2019-02-18,1850.0,1773.30997649874
2019-02-19,1850.65,1773.3757950840447
2019-02-20,1853.42,1774.828024308008
2019-02-21,1851.71,1772.7657755718224
2019-02-22,1852.05,1772.7573842646275
2019-02-25,1844.35,1767.999423431194
2019-02-26,1845.28,1769.6010306619169
2019-02-27,1842.43,1770.0564404415543
2019-02-28,1839.78,1768.5809927012945
2019-03-01,1839.19,1767.5411334937612
2019-03-04,1840.7,1767.5814967565877
2019-03-05,1841.91,1768.5508887275164
2019-03-06,1844.09,1769.430023003736
2019-03-07,1848.0,1771.1071199067428
2019-03-08,1847.4,1771.4366479644602
2019-03-11,1846.24,1771.5594718597465
2019-03-12,1846.55,1770.627827830801
2019-03-13,1847.69,1771.7588753352443
2019-03-14,1846.67,1771.6174464507649
2019-03-15,1846.33,1771.1062225059811
2019-03-18,1846.8,1771.487211577648
2019-03-19,1846.11,1771.3581955547047
2019-03-20,1846.92,1770.9762172996473
2019-03-21,1847.31,1772.490295105392
2019-03-22,1850.77,1773.6058896476648
2019-03-25,1850.2,1773.8419990091195
2019-03-26,1848.93,1773.1495871999011
2019-03-27,1851.05,1774.0230995299196
2019-03-28,1851.49,1774.0786547814967
2019-03-29,1850.39,1773.656478813608
2019-04-01,1848.69,1773.361107973965
2019-04-02,1849.2,1773.3204979250922
2019-04-03,1847.88,1773.0655859760889
2019-04-04,1847.17,1773.0260538354794
2019-04-05,1847.79,1772.986981626382
2019-04-08,1847.75,1773.369446368263
2019-04-09,1848.59,1773.5865123882077
2019-04-10,1849.82,1774.0439427611839
2019-04-11,1849.56,1774.3726362563768
2019-04-12,1849.17,1774.1542406099818
2019-04-15,1850.51,1774.4469565179966
2019-04-16,1851.6,1775.3324402593219
